pk,id,name,parent_id
683,110,Автомобильные диффузоры и вентиляторы,5966
684,2749,Компрессора системы охлаждения,5966
685,5381,Радиаторы автомобильные,5966
686,6711,Термостаты и комплектующие системы охлаждения,5966
687,579,"Бачки, баки, емкости",5967
688,2706,Комплектующие системы стеклоочистителя,5967
689,5968,"Система очистки окон и фар автомобиля, общее",5967
690,6304,"Стеклоочистители, дворники",5967
691,142,Автомобильные топливные насосы,5969
692,1106,Впускные коллекторы,5969
693,1327,"Горловины, пробки топливного бака",5969
694,1495,"Детали системы питания, общее",5969
695,1707,Дроссельные заслонки,5969
696,2295,Карбюраторы и комплектующие,5969
